reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,3,4,25,2,39.76171319995774,,39.74658159998944,39.76171319995774,40.76165789994411,40.76165789994411,40.76165789994411,41.27956729999278,l,0.5110437999828719,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,3,5,26,4,41.29509129998041,,41.2801410999964,41.29509129998041,42.29522239998914,42.29522239998914,42.29522239998914,42.579713199986145,t,0.28310090000741184,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,3,6,27,3,42.59500269999262,,42.580290099955164,42.59500269999262,43.595092999981716,43.595092999981716,43.595092999981716,43.8629999999539,l,0.2586590999853797,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,4,0,28,3,43.878454599995166,,43.863580199948046,43.878454599995166,44.87851009995211,44.87851009995211,44.87851009995211,45.446369599958416,l,0.5516764000058174,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,4,1,29,4,45.46182009996846,,45.44695309997769,45.46182009996846,46.46188869996695,46.46188869996695,46.46188869996695,46.746154199994635,t,0.2777458999771625,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,4,2,30,5,46.76176319998922,,46.74673359998269,46.76176319998922,47.76202669995837,47.76202669995837,47.76202669995837,48.06304179999279,l,0.29646139999385923,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,4,3,31,1,48.078681999992114,,48.06361610000022,48.078681999992114,49.078715699957684,49.078715699957684,49.078715699957684,49.363107099954505,t,0.2729634999996051,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,4,4,32,0,49.378525999956764,,49.36377969995374,49.378525999956764,50.378934299980756,50.378934299980756,50.378934299980756,51.996437399997376,l,1.6015402000048198,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,4,5,33,2,52.0118938999949,,51.99717089999467,52.0118938999949,53.012127099966165,53.012127099966165,53.012127099966165,53.76309859997127,t,0.7375822000321932,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,4,6,34,6,53.77872399997432,,53.763779999979306,53.77872399997432,54.77886869997019,54.77886869997019,54.77886869997019,55.34659459994873,l,0.55498409998836,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,5,0,35,6,55.3622245999868,,55.34725699998671,55.3622245999868,56.362176699971315,56.362176699971315,56.362176699971315,57.17993119999301,t,0.8004812999861315,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,5,1,36,3,57.195553299970925,,57.18050699995365,57.195553299970925,58.195757299952675,58.195757299952675,58.195757299952675,58.53000779997092,l,0.32377389998873696,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,5,2,37,2,58.545619899989106,,58.53072979999706,58.545619899989106,59.54547969996929,59.54547969996929,59.54547969996929,59.84670139994705,t,0.28728630003752187,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,5,3,38,0,59.862351799965836,,59.84737639996456,59.862351799965836,60.86224879999645,60.86224879999645,60.86224879999645,61.147007399995346,l,0.2782433000393212,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,5,4,39,4,61.16227939998498,,61.14759229996707,61.16227939998498,62.162394399987534,62.162394399987534,62.162394399987534,62.49693739996292,t,0.3210825999849476,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,5,5,40,5,62.51244159997441,,62.49746279994724,62.51244159997441,63.51228339999216,63.51228339999216,63.51228339999216,63.78011019999394,t,0.253495600016322,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,5,6,41,1,63.795702999981586,,63.78074599994579,63.795702999981586,64.79595109994989,64.79595109994989,64.79595109994989,65.66343499999493,l,0.8557676000054926,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,6,0,42,5,65.6790711999638,,65.66440929996315,65.6790711999638,66.67890829994576,66.67890829994576,66.67890829994576,66.96353519998956,t,0.2715504000079818,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,6,1,43,3,66.97898619994521,,66.96410459995968,66.97898619994521,67.97918429999845,67.97918429999845,67.97918429999845,68.98026779998327,l,0.9848250999930315,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,6,2,44,6,68.99585479998495,,68.98084529995685,68.99585479998495,69.99603519996163,69.99603519996163,69.99603519996163,71.06385229999432,l,1.0667863000417128,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,6,3,45,1,71.07907729997532,,71.06452889996581,71.07907729997532,72.07918619998964,72.07918619998964,72.07918619998964,72.96382789994823,t,0.8703154000104405,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,6,4,46,2,72.97929549997207,,72.96440539998002,72.97929549997207,73.9793310999521,73.9793310999521,73.9793310999521,74.61366459995043,t,0.6202060999930836,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,6,5,47,0,74.62941259995569,,74.61427709995769,74.62941259995569,75.62948569998844,75.62948569998844,75.62948569998844,76.18039619998308,t,0.5378804000210948,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,6,6,48,4,76.1960384999984,,76.18100349995075,76.1960384999984,77.1959613999934,77.1959613999934,77.1959613999934,77.76393709995318,l,0.5572086999891326,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,7,0,49,5,77.77934119995916,,77.76454599999124,77.77934119995916,78.77951079997001,78.77951079997001,78.77951079997001,79.3475004999782,l,0.5669519000221044,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,7,1,50,2,79.36277419998078,,79.34811389999231,79.36277419998078,80.3626827999833,80.3626827999833,80.3626827999833,80.91442249994725,t,0.5440816000336781,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,7,2,51,1,80.92942059994675,,80.9149938999908,80.92942059994675,81.92985879996559,81.92985879996559,81.92985879996559,82.53213749994757,t,0.5951145999715663,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,7,3,52,6,82.54988109995611,,82.53391289996216,82.54988109995611,83.54626459995052,83.54626459995052,83.56293539999751,83.9980139999534,l,0.4438887999858707,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,7,4,53,3,84.0129313999787,,83.99859669996658,84.0129313999787,85.01278249995084,85.01278249995084,85.01278249995084,86.19762279995484,l,1.1784688999759965,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,7,5,54,0,86.21312679996481,,86.19820210000034,86.21312679996481,87.2131728999666,87.2131728999666,87.2131728999666,87.68089459999464,t,0.4528120000031777,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,7,6,55,4,87.69628469995223,,87.68146999995224,87.69628469995223,88.69638629996916,88.69638629996916,88.69638629996916,89.64751199999591,l,0.9338771000038832,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,8,0,56,5,89.66313760000048,,89.64808669994818,89.66313760000048,90.66331749997335,90.66331749997335,90.66331749997335,91.29758639994543,l,0.6313328999676742,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,8,1,57,6,91.31324779998977,,91.29816299997037,91.31324779998977,92.31324309995398,92.31324309995398,92.31324309995398,92.73123659996781,l,0.40892160002840683,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,8,2,58,3,92.74662379996153,,92.7319258999778,92.74662379996153,93.74669359996915,93.74669359996915,93.74669359996915,95.3310001999489,l,1.5742050999542698,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,8,3,59,4,95.34667769999942,,95.33157429995481,95.34667769999942,96.34675079997396,96.34675079997396,96.34675079997396,96.98125119996257,t,0.6334372999845073,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,8,4,60,2,96.99654049996752,,96.98183029994834,96.99654049996752,97.9966644999804,97.9966644999804,97.9966644999804,98.5477274999721,t,0.5464593999786302,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,8,5,61,1,98.56340359995374,,98.5483059999533,98.56340359995374,99.56345749995671,99.56345749995671,99.56345749995671,100.24784199998248,t,0.6706662999931723,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,8,6,62,0,100.26348779996624,,100.24842029996216,100.26348779996624,101.26346699998248,101.26346699998248,101.26346699998248,101.86462229996687,t,0.5990511999698356,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,9,0,63,4,101.88006959995255,,101.8652053999831,101.88006959995255,102.88021489995299,102.88021489995299,102.88021489995299,103.33132239995757,l,0.4456398999900557,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,9,1,64,6,103.34696209995309,,103.33189299999503,103.34696209995309,104.34690579999005,104.34690579999005,104.34690579999005,104.8646273999475,l,0.5109048000304028,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,9,2,65,2,104.88017489999766,,104.86521319998428,104.88017489999766,105.88024639996001,105.88024639996001,105.88024639996001,106.89817659999244,t,1.0111555999610573,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,9,3,66,0,106.91362879995722,,106.89875229995232,106.91362879995722,107.91369139996823,107.91369139996823,107.91369139996823,108.83139769994887,t,0.9067942999536172,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,9,4,67,5,108.84704659995623,,108.83196879999014,108.84704659995623,109.84706809994532,109.84706809994532,109.84706809994532,110.4815501999692,l,0.6293124000076205,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,9,5,68,3,110.49707909999415,,110.48212519998197,110.49707909999415,111.49721709999721,111.49721709999721,111.49721709999721,112.01496069994755,l,0.5048084000009112,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,9,6,69,1,112.03022699995199,,112.0156306999852,112.03022699995199,113.03054149996024,113.03054149996024,113.03054149996024,113.53242449997924,t,0.48454959999071434,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,10,0,70,6,113.5479341999744,,113.53412739996566,113.5479341999744,114.54709299997194,114.54709299997194,114.54709299997194,115.28169919998618,l,0.7242952000233345,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,10,1,71,4,115.29712989996187,,115.28227719996357,115.29712989996187,116.29722259996925,116.29722259996925,116.29722259996925,116.84842089994345,l,0.5412383999791928,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,10,2,72,5,116.86393929994665,,116.84900039999047,116.86393929994665,117.8639044999727,117.8639044999727,117.8639044999727,118.71500379999634,l,0.8440275000175461,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,10,3,73,1,118.73061679996317,,118.71557899995241,118.73061679996317,119.73076009994838,119.73076009994838,119.73076009994838,120.58188019995578,t,0.841006800008472,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,10,4,74,3,120.59735389996786,,120.58245899999747,120.59735389996786,121.59763489995385,121.59763489995385,121.59763489995385,122.03180799999973,l,0.43123129999730736,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,10,5,75,2,122.04722109995782,,122.03256419999525,122.04722109995782,123.04731989995344,123.04731989995344,123.04731989995344,123.63196709996555,t,0.5831792999524623,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,10,6,76,0,123.64747499994701,,123.63263569999253,123.64747499994701,124.64740939997137,124.64740939997137,124.64740939997137,125.24842919997172,t,0.5916530000395142,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,11,0,77,4,125.26408499997342,,125.24901079997653,125.26408499997342,126.26424179994501,126.26424179994501,126.26424179994501,126.76518249994842,l,0.4880570999812335,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,11,1,78,5,126.78077259997372,,126.76641789998394,126.78077259997372,127.78102959995158,127.78102959995158,127.78102959995158,128.51532169996062,t,0.7328608999960124,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,11,2,79,3,128.53089699998964,,128.51590589998523,128.53089699998964,129.5310463999631,129.5310463999631,129.5310463999631,131.01574309996795,l,1.4684983999468386,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,11,3,80,0,131.03091199998744,,131.01665279996814,131.03091199998744,132.03101759997662,132.03101759997662,132.03101759997662,132.53343719994882,t,0.49621959996875376,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,11,4,81,2,132.5504528999445,,132.5350097999908,132.5504528999445,133.54757089994382,133.54757089994382,133.5644652999472,133.93248399998993,l,0.3729184999829158,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,11,5,82,6,133.9477232999634,,133.93343809997896,133.9477232999634,134.94776529999217,134.94776529999217,134.94776529999217,135.2989931999473,t,0.34821759996702895,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,11,6,83,1,135.31423289998202,,135.29960619995836,135.31423289998202,136.3145415999461,136.3145415999461,136.3145415999461,136.7323664999567,l,0.4164285999722779,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,12,0,84,5,136.74760949995834,,136.73303779994603,136.74760949995834,137.74799879995408,137.74799879995408,137.74799879995408,138.2323400999885,t,0.4754104999592528,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,12,1,85,0,138.247933799983,,138.2329185999697,138.247933799983,139.2479016999714,139.2479016999714,139.2479016999714,139.5991886999691,l,0.3467751999851316,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,12,2,86,2,139.61451779998606,,139.59977319999598,139.61451779998606,140.61447649996262,140.61447649996262,140.61447649996262,140.8821203999687,t,0.26430229999823496,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,12,3,87,6,140.8977466999786,,140.88266519998433,140.8977466999786,141.89804479997838,141.89804479997838,141.89804479997838,142.93240029999288,l,1.0282099000178277,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,12,4,88,4,142.94797509995988,,142.93297859997256,142.94797509995988,143.9481175999972,143.9481175999972,143.9481175999972,144.2488755999948,t,0.2862184999976307,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,12,5,89,3,144.264564699959,,144.24945829994977,144.264564699959,145.26464349997696,145.26464349997696,145.26464349997696,146.29939799994463,l,1.024921500007622,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
15,35,13,12,6,90,1,146.3147174999467,,146.30026059999363,146.3147174999467,147.31479119998403,147.31479119998403,147.31479119998403,148.78260589996353,t,1.4649668000056408,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
67,75,119,13,0,91,5,148.7982055999455,,148.7832817999879,148.7982055999455,149.79816769994795,149.79816769994795,149.79816769994795,152.1326300999499,t,2.3233907999820076,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
40,55,62,13,1,92,3,152.14820159994997,,152.1332124999608,152.14820159994997,153.14812509994954,153.14812509994954,153.14812509994954,153.99934679997386,l,0.8392531999852508,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
78,80,162,13,2,93,6,154.0150482999743,,153.99992129998282,154.0150482999743,155.01506939996034,155.01506939996034,155.01506939996034,155.29939309996553,l,0.2731806999654509,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
49,60,89,13,3,94,4,155.31504369998584,,155.29997569997795,155.31504369998584,156.31507099996088,156.31507099996088,156.31507099996088,157.61613709997619,l,1.2901860999991186,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
11,30,7,13,4,95,0,157.6317860999843,,157.61671859998023,157.6317860999843,158.63180429994827,158.63180429994827,158.63180429994827,159.93422749999445,l,1.2977928000036627,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
27,50,21,13,5,96,2,159.9514993999619,,159.93586049997248,159.9514993999619,160.94840049999766,160.94840049999766,160.96506609994685,161.21652769995853,t,0.2568541999789886,None,20,001,2024-11-20_20h31.23.654,delay discounting task,2024.1.5,None,2024-11-20 20h31.41.021690 +0530,
