reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,4,2,30,5,60.72379189997446,,60.70904829999199,60.72379189997446,61.72409879998304,61.72409879998304,61.72409879998304,62.09172570001101,l,0.36292559996945783,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,4,3,31,2,62.10738860000856,,62.09230069996556,62.10738860000856,63.10738030000357,63.10738030000357,63.10738030000357,63.42526829999406,l,0.3099616999970749,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,4,4,32,3,63.4405464999727,,63.42601779999677,63.4405464999727,64.44083929999033,64.44083929999033,64.44083929999033,64.69196919997921,l,0.24716810003155842,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,4,5,33,6,64.70724089996656,,64.69258400000399,64.70724089996656,65.70758909999859,65.70758909999859,65.70758909999859,65.90867340000113,t,0.19509349996224046,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,4,6,34,0,65.92413900000975,,65.90929239999969,65.92413900000975,66.92427479999606,66.92427479999606,66.92427479999606,67.19184809998842,t,0.2576611999538727,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,5,0,35,2,67.20743969996693,,67.19243150000693,67.20743969996693,68.20751019997988,68.20751019997988,68.20751019997988,68.34200929995859,t,None,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,5,1,36,0,68.35743559995899,,68.3427939999965,68.35743559995899,69.35755660000723,69.35755660000723,69.35755660000723,70.42515169997932,l,1.0532779000350274,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,5,2,37,1,70.4409169999999,,70.4257144999574,70.4409169999999,71.4409976999741,71.4409976999741,71.4409976999741,71.75851989997318,t,0.3016867999685928,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,5,3,38,4,71.77428309997777,,71.75908369995886,71.77428309997777,72.77414890000364,72.77414890000364,72.77414890000364,74.70896329998504,t,1.9247582000098191,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,5,4,39,5,74.72445899999002,,74.70951909996802,74.72445899999002,75.72435179998865,75.72435179998865,75.72435179998865,76.24212469998747,t,0.5127185999881476,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,5,5,40,6,76.25783229997614,,76.24267800000962,76.25783229997614,77.25781410001218,77.25781410001218,77.25781410001218,78.67556020000484,t,1.4109096000320278,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,5,6,41,3,78.69111919996794,,78.67612439999357,78.69111919996794,79.69125390000409,79.69125390000409,79.69125390000409,81.1423846000107,l,1.4410934000043198,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,6,0,42,4,81.15781850001076,,81.14294509997126,81.15781850001076,82.15798109996831,82.15798109996831,82.15798109996831,82.30898450000677,t,0.1348503000335768,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,6,1,43,1,82.32444130000658,,82.30954129999736,82.32444130000658,83.32457689999137,83.32457689999137,83.32457689999137,84.15903779998189,t,0.8185117999673821,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,6,2,44,0,84.17464059998747,,84.15959459997248,84.17464059998747,85.17468539997935,85.17468539997935,85.17468539997935,85.37570519995643,l,0.1869023999897763,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,6,3,45,5,85.39134949998697,,85.37626240000827,85.39134949998697,86.39145950000966,86.39145950000966,86.39145950000966,87.12604469998041,t,0.7311073000309989,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,6,4,46,6,87.14120909996564,,87.12659599998733,87.14120909996564,88.141472599993,88.141472599993,88.141472599993,88.69248709996464,l,0.5358011000207625,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,6,5,47,3,88.70811239996692,,88.69303530000616,88.70811239996692,89.7080552999978,89.7080552999978,89.7080552999978,90.60928609996336,t,0.8887293000007048,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,6,6,48,2,90.62492129998282,,90.60994609998306,90.62492129998282,91.62482619995717,91.62482619995717,91.62482619995717,91.77601359999971,l,0.13691800000378862,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,7,0,49,4,91.79154149995884,,91.77656009997008,91.79154149995884,92.79162279999582,92.79162279999582,92.79162279999582,93.776201199973,t,0.9776858999975957,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,7,1,50,2,93.79149589996086,,93.77676119998796,93.79149589996086,94.79163599997992,94.79163599997992,94.79163599997992,95.7094858000055,t,0.9125481999944896,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,7,2,51,1,95.72496570000658,,95.71004959999118,95.72496570000658,96.72503959998721,96.72503959998721,96.72503959998721,97.14275090000592,l,0.41237969999201596,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,7,3,52,0,97.15832529996987,,97.14331819996005,97.15832529996987,98.15838489995804,98.15838489995804,98.15838489995804,99.226251999964,t,1.0560527999768965,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,7,4,53,5,99.24172599997837,,99.22681469999952,99.24172599997837,100.2418139000074,100.2418139000074,100.2418139000074,102.62633429997368,t,2.3803149000159465,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,7,5,54,6,102.64165339997271,,102.62689159996808,102.64165339997271,103.641941400012,103.641941400012,103.641941400012,104.09305189998122,l,0.4466386000276543,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,7,6,55,3,104.10850249999203,,104.09371469996404,104.10850249999203,105.10872309998376,105.10872309998376,105.10872309998376,105.50963439996121,t,0.38783640001202,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,8,0,56,2,105.52532640000572,,105.51019519998226,105.52532640000572,106.52550709998468,106.52550709998468,106.52550709998468,106.95961829996668,l,0.42868100001942366,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,8,1,57,1,106.9753756999853,,106.96021569997538,106.9753756999853,107.97537749999901,107.97537749999901,107.97537749999901,108.37653169996338,t,0.3987822999479249,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,8,2,58,0,108.39199129998451,,108.37709590001032,108.39199129998451,109.39213019999443,109.39213019999443,109.39213019999443,110.5432060000021,t,1.1349936000187881,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,8,3,59,4,110.55869159998838,,110.54378810001072,110.55869159998838,111.55881799996132,111.55881799996132,111.55881799996132,113.07658289995743,t,1.5065818000002764,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,8,4,60,3,113.09216120000929,,113.0771381999948,113.09216120000929,114.09231229999568,114.09231229999568,114.09231229999568,114.57643469999311,t,0.48077920003561303,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,8,5,61,6,114.59213740000268,,114.57707279996248,114.59213740000268,115.59205400000792,115.59205400000792,115.59205400000792,115.82660089997808,l,0.22708780004177243,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,8,6,62,5,115.84235009999247,,115.82750229997328,115.84235009999247,116.84226209996268,116.84226209996268,116.84226209996268,119.36047449999023,t,2.513337899988983,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,9,0,63,2,119.37570079998113,,119.36147030000575,119.37570079998113,120.375782899966,120.375782899966,120.375782899966,121.17686680000043,l,0.7979835000005551,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,9,1,64,0,121.19244819995947,,121.17742329998873,121.19244819995947,122.19235719996504,122.19235719996504,122.19235719996504,122.59360439999728,t,0.3933144999900833,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,9,2,65,3,122.60891069995705,,122.59416139998939,122.60891069995705,123.60913200001232,123.60913200001232,123.60913200001232,124.29366699996172,t,0.6775752999819815,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,9,3,66,1,124.30894079996506,,124.29425919998903,124.30894079996506,125.30931099998998,125.30931099998998,125.30931099998998,125.52697770000668,l,0.2026241000276059,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,9,4,67,6,125.54255369998282,,125.52762899996014,125.54255369998282,126.54242539999541,126.54242539999541,126.54242539999541,126.79374250001274,t,0.2430051999981515,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,9,5,68,4,126.80918179999571,,126.79440789995715,126.80918179999571,127.80927879997762,127.80927879997762,127.80927879997762,132.6606136999908,t,4.837358299992047,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,9,6,69,5,132.67594639997697,,132.66135239996947,132.67594639997697,133.6761478999979,133.6761478999979,133.6761478999979,133.74384349997854,l,0.06263900001067668,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,10,0,70,0,133.75946639996255,,133.74458369996864,133.75946639996255,134.75947990000714,134.75947990000714,134.75947990000714,136.12712640000973,t,1.358598900027573,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,10,1,71,1,136.1428644999978,,136.12778019998223,136.1428644999978,137.14289540000027,137.14289540000027,137.14289540000027,137.5771928000031,l,0.4315394999575801,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,10,2,72,3,137.59265129995765,,137.57785269996384,137.59265129995765,138.59297529998003,138.59297529998003,138.59297529998003,138.97730979998596,t,0.37295589997665957,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,10,3,73,6,138.9928937999648,,138.97787509998307,138.9928937999648,139.9928144000005,139.9928144000005,139.9928144000005,140.06059399998048,l,0.059340800042264163,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,10,4,74,4,140.07619759999216,,140.0612553000101,140.07619759999216,141.0764323999756,141.0764323999756,141.0764323999756,141.41103560000192,t,0.31839540001237765,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,10,5,75,2,141.42624060000526,,141.4120455000084,141.42624060000526,142.4262255000067,142.4262255000067,142.4262255000067,142.51087369996822,l,0.0753456000238657,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,10,6,76,5,142.52644270000746,,142.51143670000602,142.52644270000746,143.52640849997988,143.52640849997988,143.52640849997988,143.6107772999676,l,0.06835000001592562,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,11,0,77,5,143.62623259995598,,143.61138079996454,143.62623259995598,144.62646920001134,144.62646920001134,144.62646920001134,144.727464399999,t,0.09896530001424253,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,11,1,78,0,144.7430211000028,,144.72811500000535,144.7430211000028,145.74306060001254,145.74306060001254,145.74306060001254,146.37733519996982,t,0.6201223999960348,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,11,2,79,2,146.39307369996095,,146.37799919996178,146.39307369996095,147.39301369996974,147.39301369996974,147.39301369996974,148.87751369999023,l,1.4733217000029981,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,11,3,80,6,148.8931356999674,,148.8784874000121,148.8931356999674,149.8931018000003,149.8931018000003,149.8931018000003,150.16122619999805,t,0.253907700011041,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,11,4,81,1,150.1764461999992,,150.1618904999923,150.1764461999992,151.17666519997874,151.17666519997874,151.17666519997874,151.47763719997602,l,0.2870545999612659,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,11,5,82,3,151.4933294999646,,151.47819419996813,151.4933294999646,152.49328860000242,152.49328860000242,152.49328860000242,152.61062789999414,t,0.10592879995238036,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,11,6,83,4,152.6264618000132,,152.6112342000124,152.6264618000132,153.61002009996446,153.61002009996446,153.62668149999809,154.12759129999904,t,0.5162272000452504,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,12,0,84,2,154.14336280000862,,154.1282011999865,154.14336280000862,155.1432999999961,155.1432999999961,155.1432999999961,155.51110459998017,l,0.3517684999969788,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,12,1,85,1,155.52668169996468,,155.51172539999243,155.52668169996468,156.52674810000462,156.52674810000462,156.52674810000462,156.74451819999376,t,0.20386329997563735,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,12,2,86,5,156.75989330001175,,156.7451752999914,156.75989330001175,157.759997199988,157.759997199988,157.759997199988,162.14444860001095,l,4.372184600040782,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,12,3,87,3,162.1602583999629,,162.14501390000805,162.1602583999629,163.16037269996013,163.16037269996013,163.16037269996013,163.24474980001105,t,0.07702530000824481,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,12,4,88,6,163.26022229995579,,163.2453185999766,163.26022229995579,164.26027639996028,164.26027639996028,164.26027639996028,165.11145530000795,t,0.8432528999983333,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,12,5,89,0,165.12679499998922,,165.1120548999752,165.12679499998922,166.12710360001074,166.12710360001074,166.12710360001074,168.22812759998487,t,2.093191799998749,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,12,6,90,4,168.24369049997767,,168.2286925999797,168.24369049997767,169.24387399997795,169.24387399997795,169.24387399997795,169.47792689997004,l,0.21824580000247806,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
49,60,89,13,0,91,4,169.49365759996,,169.4785184999928,169.49365759996,170.49378239997895,170.49378239997895,170.49378239997895,171.34484759997576,t,0.8450354999513365,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
27,50,21,13,1,92,2,171.36048689996824,,171.3454020000063,171.36048689996824,172.36055719997967,172.36055719997967,172.36055719997967,173.84504729998298,t,1.4681762999971397,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
67,75,119,13,2,93,5,173.86049779999303,,173.84561189997476,173.86049779999303,174.86067029996775,174.86067029996775,174.86067029996775,176.26165209995816,l,1.3888728999882005,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
78,80,162,13,3,94,6,176.27730859996518,,176.26221519999672,176.27730859996518,177.27733919996535,177.27733919996535,177.27733919996535,177.57836240000324,t,0.28476760000921786,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
11,30,7,13,4,95,0,177.59403059998294,,177.57892259996152,177.59403059998294,178.5940258000046,178.5940258000046,178.5940258000046,179.01175569999032,t,0.41132070001913235,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
15,35,13,13,5,96,1,179.0273227999569,,179.01232559996424,179.0273227999569,180.027336500003,180.027336500003,180.027336500003,180.91183989995625,l,0.869682600023225,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
40,55,62,13,6,97,3,180.9276636999566,,180.91244280000683,180.9276636999566,181.9274986999808,181.9274986999808,181.9274986999808,185.3119077999727,t,3.3704889000509866,None,22,001,2024-11-20_20h45.11.299,delay discounting task,2024.1.5,None,2024-11-20 20h45.22.350114 +0530,
