reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,6,3,45,6,79.62821639998583,,79.61306329997024,79.62821639998583,80.62823189998744,80.62823189998744,80.62823189998744,80.92938149999827,l,0.30012729996815324,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,6,4,46,4,80.9447507999721,,80.92995620000875,80.9447507999721,81.94476829998894,81.94476829998894,81.94476829998894,82.21274220000487,t,0.26596310001332313,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,6,5,47,5,82.22822589997668,,82.21341579995351,82.22822589997668,83.22842649999075,83.22842649999075,83.22842649999075,83.57946300000185,l,0.34068259998457506,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,6,6,48,3,83.5948932999745,,83.58003819995793,83.5948932999745,84.59508389997063,84.59508389997063,84.59508389997063,84.89603639999405,l,0.29593779996503145,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,7,0,49,5,84.91167149995454,,84.8966064999695,84.91167149995454,85.91168869996909,85.91168869996909,85.91168869996909,86.19615779997548,t,0.2732554000103846,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,7,1,50,6,86.21173019998241,,86.19673759996658,86.21173019998241,87.21170169999823,87.21170169999823,87.21170169999823,87.52942969999276,l,0.3069328999845311,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,7,2,51,1,87.54493360000197,,87.53000389999943,87.54493360000197,88.5451590999728,88.5451590999728,88.5451590999728,88.79626400000416,l,0.23676729999715462,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,7,3,52,0,88.81171169999288,,88.79684309998993,88.81171169999288,89.81175920000533,89.81175920000533,89.81175920000533,90.029604499985,t,0.20042900001863018,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,7,4,53,3,90.04511659999844,,90.030185599986,90.04511659999844,91.04516629996942,91.04516629996942,91.04516629996942,91.34632599999895,t,0.29519170004641637,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,7,5,54,4,91.36177039996255,,91.34690599999158,91.36177039996255,92.36187069996959,92.36187069996959,92.36187069996959,92.67957420001039,t,0.3042598000029102,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,7,6,55,2,92.69515729998238,,92.68015579995699,92.69515729998238,93.69529790000524,93.69529790000524,93.69529790000524,93.9128756999853,l,0.21021960000507534,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,8,0,56,5,93.92852739995578,,93.91357779997634,93.92852739995578,94.92864769999869,94.92864769999869,94.92864769999869,95.24644489999628,t,0.30334600002970546,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,8,1,57,2,95.26190379995387,,95.24702249997063,95.26190379995387,96.26200759998756,96.26200759998756,96.26200759998756,96.5128560999874,t,0.24272579996613786,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,8,2,58,1,96.52862489997642,,96.51342749997275,96.52862489997642,97.52864819997922,97.52864819997922,97.52864819997922,97.77929809998022,l,0.23800740001024678,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,8,3,59,3,97.79550939996261,,97.78002869995544,97.79550939996261,98.79533459997037,98.79533459997037,98.79533459997037,99.21323489997303,t,0.4050099999876693,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,8,4,60,0,99.22854219999863,,99.2138095999835,99.22854219999863,100.22876319999341,100.22876319999341,100.22876319999341,100.3797835999867,t,0.14811770000960678,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,8,5,61,6,100.39522079995368,,100.38036149996333,100.39522079995368,101.39551949995803,101.39551949995803,101.39551949995803,101.82992839999497,l,0.4251815999741666,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,8,6,62,4,101.8454272999661,,101.83051179995527,101.8454272999661,102.84556089999387,102.84556089999387,102.84556089999387,103.0966523999814,l,0.24560140003450215,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,9,0,63,2,103.11212639999576,,103.09722699999111,103.11212639999576,104.11205689999042,104.11205689999042,104.11205689999042,104.34654569998384,l,0.22035259997937828,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,9,1,64,1,104.36221509997267,,104.34721189999254,104.36221509997267,105.3622747999616,105.3622747999616,105.3622747999616,105.61341359996004,t,0.2431741000036709,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,9,2,65,5,105.62879089999478,,105.6141497999779,105.62879089999478,106.62888979999116,106.62888979999116,106.62888979999116,106.91341839998495,l,0.2796813999884762,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,9,3,66,6,106.92875009996351,,106.91406079998706,106.92875009996351,107.92897919996176,107.92897919996176,107.92897919996176,108.29686269996455,l,0.3637958000181243,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,9,4,67,3,108.31219859997509,,108.29743939999025,108.31219859997509,109.31247949996032,109.31247949996032,109.31247949996032,109.54736299999058,t,0.2336685999762267,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,9,5,68,4,109.56241079996107,,109.54804009996587,109.56241079996107,110.5623321000021,110.5623321000021,110.5623321000021,110.81332570000086,l,0.23644080001395196,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,9,6,69,0,110.82906279998133,,110.81390259996988,110.82906279998133,111.82907589996466,111.82907589996466,111.82907589996466,112.08017079997808,t,0.23908560001291335,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,10,0,70,5,112.09576269995887,,112.08074909995776,112.09576269995887,113.09585949999746,113.09585949999746,113.09585949999746,113.39702979999129,t,0.3001454000477679,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,10,1,71,0,113.41225819999818,,113.39760059997207,113.41225819999818,114.41255660000024,114.41255660000024,114.41255660000024,114.68031279998831,l,0.25341810000827536,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,10,2,72,2,114.69557729997905,,114.68089229997713,114.69557729997905,115.69584999996005,115.69584999996005,115.69584999996005,116.03024609998101,t,0.31809930002782494,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,10,3,73,1,116.0458581999992,,116.03082200000063,116.0458581999992,117.0459736000048,117.0459736000048,117.0459736000048,117.16362409997964,l,0.11159440001938492,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,10,4,74,3,117.17929159995401,,117.16420060000382,117.17929159995401,118.17928399995435,118.17928399995435,118.17928399995435,118.36364199995296,t,0.16788660001475364,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,10,5,75,4,118.37926229997538,,118.36421480000718,118.37926229997538,119.3793289999594,119.3793289999594,119.3793289999594,119.5135398999555,t,0.12480480002705008,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,10,6,76,6,119.52932509995298,,119.51411499996902,119.52932509995298,120.52937999996357,120.52937999996357,120.52937999996357,120.91381769999862,t,0.38023459998657927,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,11,0,77,6,120.92944539996097,,120.91439839999657,120.92944539996097,121.92937149998033,121.92937149998033,121.92937149998033,122.1800059999805,l,0.2413370000431314,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,11,1,78,2,122.19593329995405,,122.18054549995577,122.19593329995405,123.17950420000125,123.17950420000125,123.19620089995442,123.44729859998915,l,0.2667947000009008,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,11,2,79,3,123.46285859995987,,123.44787519995589,123.46285859995987,124.46282499999506,124.46282499999506,124.46282499999506,124.58043729997007,l,0.11649409995879978,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,11,3,80,4,124.59611569996923,,124.58100169996032,124.59611569996923,125.59613809996517,125.59613809996517,125.59613809996517,125.8304732000106,t,0.2239380999817513,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,11,4,81,5,125.84616879996611,,125.83113489998505,125.84616879996611,126.84623709996231,126.84623709996231,126.84623709996231,126.89731500000926,l,0.045755600032862276,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,11,5,82,0,126.91280879999977,,126.89800119999563,126.91280879999977,127.91303049999988,127.91303049999988,127.91303049999988,128.43077069998253,t,0.5073516999837011,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,11,6,83,1,128.44619119999697,,128.43135149998125,128.44619119999697,129.44628689996898,129.44628689996898,129.44628689996898,130.04737659997772,l,0.5848989000078291,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,12,0,84,0,130.06301499996334,,130.0479504999821,130.06301499996334,131.0630145999603,131.0630145999603,131.0630145999603,131.51411990000634,l,0.44733920000726357,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,12,1,85,4,131.5297222000081,,131.51469879999058,131.5297222000081,132.52973379998002,132.52973379998002,132.52973379998002,132.864182099991,t,0.3334524999954738,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,12,2,86,1,132.87951559998328,,132.8647939999937,132.87951559998328,133.8797297999845,133.8797297999845,133.8797297999845,134.26411240000743,l,0.38097679999191314,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,12,3,87,3,134.27955289999954,,134.26474279997637,134.27955289999954,135.27977199997986,135.27977199997986,135.27977199997986,135.53070919995662,t,0.24826010002288967,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,12,4,88,2,135.5462423999561,,135.53135720000137,135.5462423999561,136.54632219998166,136.54632219998166,136.54632219998166,136.8308696000022,l,0.27378099999623373,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
67,75,119,12,5,89,5,136.8462683999678,,136.831544799963,136.8462683999678,137.84653370000888,137.84653370000888,137.84653370000888,138.09765179996612,l,0.24578840000322089,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,12,6,90,6,138.11316099995747,,138.09832459996687,138.11316099995747,139.1132346999948,139.1132346999948,139.1132346999948,139.63091459998395,t,0.5066493999911472,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
49,60,89,13,0,91,4,139.64656889997423,,139.63149149995297,139.64656889997423,140.64662519999547,140.64662519999547,140.64662519999547,140.94777189998422,l,0.2997548000421375,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
27,50,21,13,1,92,2,140.9632020999561,,140.94835419999436,140.9632020999561,141.96332909999182,141.96332909999182,141.96332909999182,142.2810921999626,t,0.30345739994663745,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
78,80,162,13,2,93,6,142.29660090000834,,142.28171849995852,142.29660090000834,143.29668719996698,143.29668719996698,143.29668719996698,143.54783809999935,t,0.2352493000216782,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
15,35,13,13,3,94,1,143.56330609996803,,143.54840109997895,143.56330609996803,144.56339409999782,144.56339409999782,144.56339409999782,144.83107079996262,l,0.26326860004337505,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
40,55,62,13,4,95,3,144.84665449999738,,144.8316433999571,144.84665449999738,145.84685069997795,145.84685069997795,145.84685069997795,146.18106009997427,l,0.32618639996508136,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
11,30,7,13,5,96,0,146.1967393999803,,146.1817238999647,146.1967393999803,147.19686169998022,147.19686169998022,147.19686169998022,147.53246269997908,l,0.3220115000149235,None,21,001,2024-11-20_20h35.45.973,delay discounting task,2024.1.5,None,2024-11-20 20h35.59.146832 +0530,
